title,url,bias rating
RollingStone_Politics_L,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPS1R1bTgtWGplVWVzLXl2MG0yemhFY011MzgtZTJlVUpmdEVQY0RndTdqajNoeWQzTUI3ZWpOeHBPSWZzRDJISWRqWm03dTVHZUttcmZYT1lENjJvZ21NM3J4WHZxaFBDaDVKV2U4dlFDcnYzVzNhSGhWS0diN3dPLW1uemxBdWVES0oxZFZHT0g4MHVaS0tMSGtSb1ZJNVlOenp3T19NRmhVUQ?oc=5,-1
RollingStone_Politics_L,https://news.google.com/rss/articles/CBMiowFBVV95cUxQNElNS1BBRXFrUGJrZFNpd25xNmpIYnRXZGJVa0dKMTduNE9lbjhVRVExWjJaMjdySmowYWFuQVd0SldkOUhsN1dLWEV6QWtHOW93SkRhdXEwWFIwcUY5N3d3VVJWUERDWGxJMmFWTGVWVUkxc2VFcmFDdlJiQTUyNTFmV25rNmZqLTdVeVgxRjdKYno5c2xCa0NaUmtGNHVxdEVn?oc=5,-1
RollingStone_Politics_L,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPTXJBSWc3SmluQ3B4aVl2Q0lmUFI1VE9KU0xuSGNsZ0lwVEozal9LSFRBYUFMUjFQUGNJZ2l3bzRESG95WXFBU3haZkNMWXl6QzRTYVVaeU45LVZPeUdjSWpZN3JseXduOWZMSEt4eGRHblJHdF9KRzBZX3V2MmdMMXRuRVk1ZmRPZUg5MlQ2QUxHLXRvYUF5ejU3QXBnbllMdjJwZC1UN3NVUQ?oc=5,-1
RollingStone_Politics_L,https://news.google.com/rss/articles/CBMiswFBVV95cUxOYUQxd05xXzlqMGExUllVajF5WVQwV0ZrZGlnWkJOem5xVDBkc0dseUFpOFlvWlhaMG9aY1NwUklxYjE3aGpVTS15UXl3b1Y2endiNlU0OXZjN05uQTRNVFpGXzlCWlNkbko2REx1VkNlYmZkS1BkUVV3dmpuQ2tKZ1BzRm5CRXVyYlRJRkcxWXQ3MS1OdmxyTy0waVEtVm04T0ZhOUdoRU9TVy1HWWRIOWREbw?oc=5,-1
RollingStone_Politics_L,https://news.google.com/rss/articles/CBMipgFBVV95cUxNQlFpSElXVDRkelVSc2I3M1VEVnAyR2doX19oa0prdjBqb3RFX041N3BySm4wdUZuS0xPREs4cksyOGNwUXpFV1FVVGpiRlFOS19fTmlYdWNqaWRBRDVPYjUwU2VXSjhnZXVXQ3V1RE5uQ1lNZWQ1eWdUcEF3QVJFMGxmYzRPTFNKU05xdEdwWXdBMmx0TFRQVzh1ZXJ3NVlmakRCTTdR?oc=5,-1
RollingStone_Politics_L,https://news.google.com/rss/articles/CBMioAFBVV95cUxONUxQb1N1WVpGenh1VlJQcDhOSXp3cFgyWFg4QWl6UDF0bzZXRXI1aWZ3TXNOOFlhNjV6MTZKc2tnQjQwQWp5OVF1eHNoQ1pzS084Uk56RjRFR1k2b1FFcFdRU24tZGZWamh2YnlzUU5Zczk3eEJvUlVCeHlqdU9Pc2ZUSlZuaml1RjNkLWJuVWMxeUJ5aXdBYlladG1LWHNM?oc=5,-1
RollingStone_Politics_L,https://news.google.com/rss/articles/CBMitgFBVV95cUxPVkhNaEVsT3JKeTlhLVZnZ3BLNDJUU3Z2OGJ4enIyUlNKMDl3VEVkblhsdHRBQU9JTC1fU3JuaXpaaVc5MDIwSFhZU01FMHdzRWJQSmZIakxNTFR2NVA5Wk1TbHFjS1JiVG92VWJkNE9pWmRxRGhuUXptQlVHQkgzdkpFNXpPalJlUURZbTl6c29xRFVZMXFOV0VrLXZaQlRhRjFFdXJhSlhMR1FnQ29GX194SE14QQ?oc=5,-1
RollingStone_Politics_L,https://news.google.com/rss/articles/CBMiugFBVV95cUxPeGtRQW9VN3l4MjNnSF8zaG9feGhvcGlPaVZ1aEt6LUQwbVJvNWlrc3RfREx3X0hmcUtZYm9HbE9XMUFXQ3Jqb1JpYzB5akNNeWQxMDFha1I1cDNkZzlTRWxXaXMtTkpoNjRKbGp6VjRUYjhlZ0dwdWNVYnpsUm9tdEkxVEZQYkkzaVpvcmNkNFdZNHk2ZGlCekdZM2ZhX0lBWmpkT3k0SVpWY0RjNFRZamFLNi1oM1kzQUE?oc=5,-1
RollingStone_Politics_L,https://news.google.com/rss/articles/CBMisgFBVV95cUxOSzg0MElEc3lhOUNJZGJOSm9YY3dKVk5ubnV6dEtsanNraEhITlkyN01aS3dLRkd2TzJ0ZlNLYzdKY25rQ1Z5cWsxVVVOV1pYbmQtT05MR1dZb1NJVWJmSUY1dWtqdzR2cE5QQXhGQXBYTUwyc29QNG5jT3JjVEZJTkp0MTAyZUJ3YUZZQmJBSEFaR0o5TDBfU3JWUXFmbGZZX2hHN0N3SFpJLUVIY0tMbG53?oc=5,-1
RollingStone_Politics_L,https://news.google.com/rss/articles/CBMisAFBVV95cUxPdU5sVVJyb3RFWnd0bE52MTR4SWNtUTdFbmNheUd1RmxYdm1kYkVBRWVHZ1B6OXg4VVFTTGpxY0Rxd052dlVVbngzZ3h5dlc0LUM0Rl9yTXR6UzY4MEI4MUwydGp6V2dadkZEQjRwYXhOOS1JY2FCLW8wNlROcXlPLXR5aEZnak85ZHhhZmVraEVrYXJjd25OZDMyMlIzQXBtcTdZOW1lTk1rQkljQVlwNA?oc=5,-1
